"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"04.09.2009/2010","Colon Santa FE",5,,"Tigre",1,,"Primera Division"
"04.09.2009/2010","Banfield",1,,"Chacarita Juniors",0,,"Primera Division"
"03.09.2009/2010","Boca Juniors",1,,"Newells Old Boys",1,,"Primera Division"
"03.09.2009/2010","Independiente",2,,"Godoy Cruz",0,,"Primera Division"
"03.09.2009/2010","Huracan",0,,"Atl. Tucuman",2,,"Primera Division"
"02.09.2009/2010","Argentinos Jrs",0,,"Lanus",0,,"Primera Division"
"02.09.2009/2010","San Lorenzo",2,,"Estudiantes L.P.",2,,"Primera Division"
"02.09.2009/2010","Arsenal Sarandi",0,,"Racing Club",0,,"Primera Division"
"30.08.2009/2010","Newells Old Boys",1,,"Huracan",0,,"Primera Division"
"30.08.2009/2010","Lanus",1,,"Boca Juniors",2,,"Primera Division"
"30.08.2009/2010","Atl. Tucuman",2,,"Independiente",4,,"Primera Division"
"30.08.2009/2010","River Plate",4,,"Chacarita Juniors",3,,"Primera Division"
"29.08.2009/2010","Godoy Cruz",1,,"San Lorenzo",1,,"Primera Division"
"29.08.2009/2010","Argentinos Jrs",1,,"Banfield",1,,"Primera Division"
"29.08.2009/2010","Estudiantes L.P.",3,,"Gimnasia L.P.",0,,"Primera Division"
"29.08.2009/2010","Velez Sarsfield",3,,"Arsenal Sarandi",1,,"Primera Division"
"28.08.2009/2010","Racing Club",1,,"Colon Santa FE",1,,"Primera Division"
"28.08.2009/2010","Tigre",1,,"Rosario Central",2,,"Primera Division"
"23.08.2009/2010","Colon Santa FE",0,,"Velez Sarsfield",1,,"Primera Division"
"23.08.2009/2010","Banfield",2,,"River Plate",0,,"Primera Division"
"23.08.2009/2010","Boca Juniors",2,,"Argentinos Jrs",2,,"Primera Division"
"23.08.2009/2010","Huracan",1,,"Lanus",2,,"Primera Division"
"22.08.2009/2010","Rosario Central",1,,"Racing Club",0,,"Primera Division"
"22.08.2009/2010","Arsenal Sarandi",0,,"Estudiantes L.P.",2,,"Primera Division"
"22.08.2009/2010","Chacarita Juniors",1,,"Tigre",2,,"Primera Division"
"22.08.2009/2010","San Lorenzo",3,,"Atl. Tucuman",1,,"Primera Division"
"21.08.2009/2010","Independiente",0,,"Newells Old Boys",1,,"Primera Division"
"21.08.2009/2010","Gimnasia L.P.",0,,"Godoy Cruz",2,,"Primera Division"
"12.07.2008/2009","Rosario Central",1,,"Belgrano",1,,"Primera Division"
"12.07.2008/2009","Gimnasia L.P.",3,,"Atl. Rafaela",0,,"Primera Division"
"09.07.2008/2009","Atl. Rafaela",3,,"Gimnasia L.P.",0,,"Primera Division"
"08.07.2008/2009","Belgrano",0,,"Rosario Central",1,,"Primera Division"
"05.07.2008/2009","Velez Sarsfield",1,,"Huracan",0,,"Primera Division"
"05.07.2008/2009","San Martin T.",2,,"Lanus",3,,"Primera Division"
"05.07.2008/2009","Gimnasia L.P.",2,,"Gimnasia Jujuy",0,,"Primera Division"
"04.07.2008/2009","River Plate",1,,"Estudiantes L.P.",2,,"Primera Division"
"04.07.2008/2009","Rosario Central",0,,"Godoy Cruz",1,,"Primera Division"
"04.07.2008/2009","San Lorenzo",3,,"Argentinos Jrs",0,,"Primera Division"
"04.07.2008/2009","Banfield",0,,"Tigre",3,,"Primera Division"
"04.07.2008/2009","Colon Santa FE",1,,"Boca Juniors",3,,"Primera Division"
"03.07.2008/2009","Racing Club",2,,"Newells Old Boys",1,,"Primera Division"
"26.06.2008/2009","Arsenal Sarandi",1,,"Independiente",1,,"Primera Division"
"21.06.2008/2009","Boca Juniors",1,,"Gimnasia L.P.",2,,"Primera Division"
"21.06.2008/2009","Huracan",3,,"Arsenal Sarandi",0,,"Primera Division"
"21.06.2008/2009","Lanus",1,,"Velez Sarsfield",1,,"Primera Division"
"21.06.2008/2009","Godoy Cruz",1,,"River Plate",0,,"Primera Division"
"21.06.2008/2009","Estudiantes L.P.",1,,"Colon Santa FE",3,,"Primera Division"
"20.06.2008/2009","Tigre",0,,"Rosario Central",1,,"Primera Division"
"20.06.2008/2009","Gimnasia Jujuy",0,,"Racing Club",2,,"Primera Division"
"20.06.2008/2009","Independiente",0,,"San Lorenzo",1,,"Primera Division"
"19.06.2008/2009","Argentinos Jrs",1,,"Banfield",1,,"Primera Division"
"19.06.2008/2009","Newells Old Boys",0,,"San Martin T.",1,,"Primera Division"
"14.06.2008/2009","Rosario Central",2,,"Argentinos Jrs",1,,"Primera Division"
"14.06.2008/2009","Racing Club",3,,"Boca Juniors",0,,"Primera Division"
"14.06.2008/2009","San Martin T.",0,,"Gimnasia Jujuy",1,,"Primera Division"
"14.06.2008/2009","San Lorenzo",0,,"Huracan",1,,"Primera Division"
"13.06.2008/2009","Estudiantes L.P.",1,,"Godoy Cruz",0,,"Primera Division"
"13.06.2008/2009","Arsenal Sarandi",4,,"Lanus",1,,"Primera Division"
"13.06.2008/2009","Velez Sarsfield",2,,"Newells Old Boys",0,,"Primera Division"
"13.06.2008/2009","River Plate",3,,"Tigre",1,,"Primera Division"
"12.06.2008/2009","Colon Santa FE",2,,"Gimnasia L.P.",0,,"Primera Division"
"12.06.2008/2009","Banfield",5,,"Independiente",0,,"Primera Division"
"31.05.2008/2009","Boca Juniors",3,,"San Martin T.",0,,"Primera Division"
"31.05.2008/2009","Tigre",2,,"Estudiantes L.P.",0,,"Primera Division"
"31.05.2008/2009","Gimnasia L.P.",0,,"Racing Club",0,,"Primera Division"
"31.05.2008/2009","Argentinos Jrs",0,,"River Plate",0,,"Primera Division"
"31.05.2008/2009","Gimnasia Jujuy",0,,"Velez Sarsfield",1,,"Primera Division"
"30.05.2008/2009","Lanus",2,,"San Lorenzo",1,,"Primera Division"
"30.05.2008/2009","Godoy Cruz",1,,"Colon Santa FE",3,,"Primera Division"
"30.05.2008/2009","Independiente",3,,"Rosario Central",1,,"Primera Division"
"29.05.2008/2009","Huracan",2,,"Banfield",1,,"Primera Division"
"29.05.2008/2009","Newells Old Boys",1,,"Arsenal Sarandi",1,,"Primera Division"
"24.05.2008/2009","Colon Santa FE",0,,"Racing Club",0,,"Primera Division"
"24.05.2008/2009","San Martin T.",0,,"Gimnasia L.P.",1,,"Primera Division"
"24.05.2008/2009","Velez Sarsfield",2,,"Boca Juniors",0,,"Primera Division"
"24.05.2008/2009","River Plate",2,,"Independiente",0,,"Primera Division"
"23.05.2008/2009","Rosario Central",1,,"Huracan",2,,"Primera Division"
"23.05.2008/2009","Estudiantes L.P.",3,,"Argentinos Jrs",2,,"Primera Division"
"23.05.2008/2009","San Lorenzo",0,,"Newells Old Boys",2,,"Primera Division"
"23.05.2008/2009","Banfield",0,,"Lanus",1,,"Primera Division"
"22.05.2008/2009","Godoy Cruz",0,,"Tigre",2,,"Primera Division"
"22.05.2008/2009","Arsenal Sarandi",0,,"Gimnasia Jujuy",1,,"Primera Division"
"17.05.2008/2009","Gimnasia Jujuy",0,,"San Lorenzo",3,,"Primera Division"
"17.05.2008/2009","Independiente",1,,"Estudiantes L.P.",5,,"Primera Division"
"17.05.2008/2009","Racing Club",1,,"San Martin T.",2,,"Primera Division"
"17.05.2008/2009","Boca Juniors",2,,"Arsenal Sarandi",1,,"Primera Division"
"16.05.2008/2009","Tigre",2,,"Colon Santa FE",1,,"Primera Division"
"16.05.2008/2009","Gimnasia L.P.",3,,"Velez Sarsfield",1,,"Primera Division"
"16.05.2008/2009","Newells Old Boys",1,,"Banfield",1,,"Primera Division"
"16.05.2008/2009","Huracan",4,,"River Plate",0,,"Primera Division"
"15.05.2008/2009","Lanus",2,,"Rosario Central",1,,"Primera Division"
"15.05.2008/2009","Argentinos Jrs",2,,"Godoy Cruz",4,,"Primera Division"
"10.05.2008/2009","Estudiantes L.P.",1,,"Huracan",1,,"Primera Division"
"10.05.2008/2009","River Plate",1,,"Lanus",1,,"Primera Division"
"10.05.2008/2009","San Lorenzo",1,,"Boca Juniors",1,,"Primera Division"
"10.05.2008/2009","Godoy Cruz",2,,"Independiente",0,,"Primera Division"
"10.05.2008/2009","Rosario Central",1,,"Newells Old Boys",1,,"Primera Division"
"09.05.2008/2009","Colon Santa FE",2,,"San Martin T.",0,,"Primera Division"
"09.05.2008/2009","Velez Sarsfield",2,,"Racing Club",2,,"Primera Division"
"09.05.2008/2009","Arsenal Sarandi",0,,"Gimnasia L.P.",0,,"Primera Division"
"08.05.2008/2009","Tigre",1,,"Argentinos Jrs",1,,"Primera Division"
"08.05.2008/2009","Banfield",2,,"Gimnasia Jujuy",2,,"Primera Division"
"03.05.2008/2009","Boca Juniors",2,,"Banfield",3,,"Primera Division"
"03.05.2008/2009","Huracan",3,,"Godoy Cruz",2,,"Primera Division"
"03.05.2008/2009","Newells Old Boys",1,,"River Plate",0,,"Primera Division"
"03.05.2008/2009","Racing Club",4,,"Arsenal Sarandi",1,,"Primera Division"
"03.05.2008/2009","San Martin T.",0,,"Velez Sarsfield",0,,"Primera Division"
"02.05.2008/2009","Argentinos Jrs",2,,"Colon Santa FE",0,,"Primera Division"
"02.05.2008/2009","Lanus",0,,"Estudiantes L.P.",3,,"Primera Division"
"02.05.2008/2009","Gimnasia Jujuy",0,,"Rosario Central",1,,"Primera Division"
"02.05.2008/2009","Gimnasia L.P.",1,,"San Lorenzo",2,,"Primera Division"
"02.05.2008/2009","Independiente",4,,"Tigre",1,,"Primera Division"
"26.04.2008/2009","River Plate",1,,"Gimnasia Jujuy",0,,"Primera Division"
"26.04.2008/2009","Colon Santa FE",2,,"Velez Sarsfield",4,,"Primera Division"
"26.04.2008/2009","Rosario Central",2,,"Boca Juniors",0,,"Primera Division"
"26.04.2008/2009","Argentinos Jrs",1,,"Independiente",1,,"Primera Division"
"26.04.2008/2009","Godoy Cruz",0,,"Lanus",1,,"Primera Division"
"25.04.2008/2009","Estudiantes L.P.",1,,"Newells Old Boys",0,,"Primera Division"
"25.04.2008/2009","Tigre",0,,"Huracan",1,,"Primera Division"
"25.04.2008/2009","San Lorenzo",1,,"Racing Club",1,,"Primera Division"
"24.04.2008/2009","Banfield",3,,"Gimnasia L.P.",1,,"Primera Division"
"24.04.2008/2009","Arsenal Sarandi",1,,"San Martin T.",1,,"Primera Division"
"19.04.2008/2009","Lanus",2,,"Tigre",1,,"Primera Division"
"19.04.2008/2009","San Martin T.",3,,"San Lorenzo",0,,"Primera Division"
"19.04.2008/2009","Newells Old Boys",1,,"Godoy Cruz",1,,"Primera Division"
"19.04.2008/2009","Boca Juniors",1,,"River Plate",1,,"Primera Division"
"18.04.2008/2009","Racing Club",1,,"Banfield",0,,"Primera Division"
"18.04.2008/2009","Gimnasia L.P.",1,,"Rosario Central",1,,"Primera Division"
"18.04.2008/2009","Velez Sarsfield",2,,"Arsenal Sarandi",0,,"Primera Division"
"18.04.2008/2009","Huracan",4,,"Argentinos Jrs",1,,"Primera Division"
"17.04.2008/2009","Gimnasia Jujuy",0,,"Estudiantes L.P.",0,,"Primera Division"
"17.04.2008/2009","Independiente",0,,"Colon Santa FE",1,,"Primera Division"
"12.04.2008/2009","River Plate",2,,"Gimnasia L.P.",2,,"Primera Division"
"12.04.2008/2009","Estudiantes L.P.",1,,"Boca Juniors",0,,"Primera Division"
"12.04.2008/2009","Rosario Central",0,,"Racing Club",1,,"Primera Division"
"12.04.2008/2009","San Lorenzo",0,,"Velez Sarsfield",1,,"Primera Division"
"11.04.2008/2009","Banfield",0,,"San Martin T.",0,,"Primera Division"
"11.04.2008/2009","Colon Santa FE",1,,"Arsenal Sarandi",1,,"Primera Division"
"11.04.2008/2009","Independiente",2,,"Huracan",1,,"Primera Division"
"11.04.2008/2009","Godoy Cruz",2,,"Gimnasia Jujuy",2,,"Primera Division"
"10.04.2008/2009","Tigre",1,,"Newells Old Boys",1,,"Primera Division"
"10.04.2008/2009","Argentinos Jrs",2,,"Lanus",1,,"Primera Division"
"05.04.2008/2009","Lanus",5,,"Independiente",1,,"Primera Division"
"05.04.2008/2009","San Martin T.",0,,"Rosario Central",1,,"Primera Division"
"05.04.2008/2009","Boca Juniors",1,,"Godoy Cruz",1,,"Primera Division"
"05.04.2008/2009","Gimnasia L.P.",1,,"Estudiantes L.P.",1,,"Primera Division"
"04.04.2008/2009","Velez Sarsfield",2,,"Banfield",1,,"Primera Division"
"04.04.2008/2009","Newells Old Boys",1,,"Argentinos Jrs",1,,"Primera Division"
"04.04.2008/2009","Gimnasia Jujuy",1,,"Tigre",1,,"Primera Division"
"04.04.2008/2009","Racing Club",1,,"River Plate",0,,"Primera Division"
"03.04.2008/2009","Huracan",0,,"Colon Santa FE",1,,"Primera Division"
"03.04.2008/2009","Arsenal Sarandi",1,,"San Lorenzo",1,,"Primera Division"
"28.03.2008/2009","Godoy Cruz",3,,"San Martin T.",2,,"Primera Division"
"22.03.2008/2009","Colon Santa FE",3,,"San Lorenzo",0,,"Primera Division"
"22.03.2008/2009","Estudiantes L.P.",0,,"Racing Club",0,,"Primera Division"
"22.03.2008/2009","Huracan",3,,"Lanus",0,,"Primera Division"
"22.03.2008/2009","River Plate",2,,"San Martin T.",1,,"Primera Division"
"22.03.2008/2009","Tigre",0,,"Boca Juniors",0,,"Primera Division"
"21.03.2008/2009","Rosario Central",1,,"Velez Sarsfield",1,,"Primera Division"
"21.03.2008/2009","Argentinos Jrs",0,,"Gimnasia Jujuy",1,,"Primera Division"
"21.03.2008/2009","Godoy Cruz",1,,"Gimnasia L.P.",1,,"Primera Division"
"20.03.2008/2009","Banfield",2,,"Arsenal Sarandi",0,,"Primera Division"
"20.03.2008/2009","Independiente",4,,"Newells Old Boys",1,,"Primera Division"
"15.03.2008/2009","Boca Juniors",3,,"Argentinos Jrs",0,,"Primera Division"
"15.03.2008/2009","Racing Club",1,,"Godoy Cruz",0,,"Primera Division"
"15.03.2008/2009","Newells Old Boys",2,,"Huracan",2,,"Primera Division"
"15.03.2008/2009","Velez Sarsfield",1,,"River Plate",1,,"Primera Division"
"14.03.2008/2009","San Lorenzo",3,,"Banfield",1,,"Primera Division"
"14.03.2008/2009","Lanus",2,,"Colon Santa FE",1,,"Primera Division"
"14.03.2008/2009","San Martin T.",1,,"Estudiantes L.P.",0,,"Primera Division"
"14.03.2008/2009","Gimnasia L.P.",0,,"Tigre",1,,"Primera Division"
"13.03.2008/2009","Arsenal Sarandi",0,,"Rosario Central",5,,"Primera Division"
"13.03.2008/2009","Gimnasia Jujuy",4,,"Independiente",1,,"Primera Division"
"08.03.2008/2009","Independiente",2,,"Boca Juniors",0,,"Primera Division"
"08.03.2008/2009","Rosario Central",3,,"San Lorenzo",1,,"Primera Division"
"08.03.2008/2009","River Plate",3,,"Arsenal Sarandi",1,,"Primera Division"
"07.03.2008/2009","Colon Santa FE",2,,"Banfield",0,,"Primera Division"
"07.03.2008/2009","Tigre",4,,"Racing Club",1,,"Primera Division"
"07.03.2008/2009","Argentinos Jrs",1,,"Gimnasia L.P.",1,,"Primera Division"
"07.03.2008/2009","Huracan",2,,"Gimnasia Jujuy",1,,"Primera Division"
"06.03.2008/2009","Lanus",2,,"Newells Old Boys",1,,"Primera Division"
"06.03.2008/2009","Estudiantes L.P.",0,,"Velez Sarsfield",1,,"Primera Division"
"01.03.2008/2009","Boca Juniors",3,,"Huracan",1,,"Primera Division"
"01.03.2008/2009","Gimnasia Jujuy",0,,"Lanus",2,,"Primera Division"
"01.03.2008/2009","Arsenal Sarandi",3,,"Estudiantes L.P.",1,,"Primera Division"
"01.03.2008/2009","San Lorenzo",5,,"River Plate",1,,"Primera Division"
"28.02.2008/2009","Racing Club",1,,"Argentinos Jrs",1,,"Primera Division"
"28.02.2008/2009","San Martin T.",2,,"Tigre",2,,"Primera Division"
"28.02.2008/2009","Newells Old Boys",1,,"Colon Santa FE",1,,"Primera Division"
"28.02.2008/2009","Velez Sarsfield",4,,"Godoy Cruz",0,,"Primera Division"
"27.02.2008/2009","Banfield",3,,"Rosario Central",1,,"Primera Division"
"27.02.2008/2009","Gimnasia L.P.",2,,"Independiente",0,,"Primera Division"
"22.02.2008/2009","Estudiantes L.P.",2,,"San Lorenzo",1,,"Primera Division"
"22.02.2008/2009","River Plate",2,,"Banfield",0,,"Primera Division"
"22.02.2008/2009","Argentinos Jrs",2,,"San Martin T.",2,,"Primera Division"
"22.02.2008/2009","Lanus",1,,"Boca Juniors",0,,"Primera Division"
"21.02.2008/2009","Godoy Cruz",1,,"Arsenal Sarandi",0,,"Primera Division"
"21.02.2008/2009","Tigre",1,,"Velez Sarsfield",2,,"Primera Division"
"21.02.2008/2009","Colon Santa FE",2,,"Rosario Central",0,,"Primera Division"
"21.02.2008/2009","Independiente",2,,"Racing Club",0,,"Primera Division"
"20.02.2008/2009","Huracan",0,,"Gimnasia L.P.",2,,"Primera Division"
"20.02.2008/2009","Newells Old Boys",1,,"Gimnasia Jujuy",1,,"Primera Division"
"15.02.2008/2009","San Lorenzo",1,,"Godoy Cruz",2,,"Primera Division"
"15.02.2008/2009","San Martin T.",3,,"Independiente",0,,"Primera Division"
"15.02.2008/2009","Rosario Central",1,,"River Plate",2,,"Primera Division"
"15.02.2008/2009","Gimnasia L.P.",3,,"Lanus",2,,"Primera Division"
"14.02.2008/2009","Arsenal Sarandi",2,,"Tigre",0,,"Primera Division"
"14.02.2008/2009","Banfield",1,,"Estudiantes L.P.",0,,"Primera Division"
"14.02.2008/2009","Boca Juniors",0,,"Newells Old Boys",2,,"Primera Division"
"14.02.2008/2009","Velez Sarsfield",1,,"Argentinos Jrs",1,,"Primera Division"
"13.02.2008/2009","Colon Santa FE",1,,"Gimnasia Jujuy",0,,"Primera Division"
"13.02.2008/2009","Racing Club",1,,"Huracan",4,,"Primera Division"
"08.02.2008/2009","Gimnasia Jujuy",1,,"Boca Juniors",2,,"Primera Division"
"08.02.2008/2009","Independiente",0,,"Velez Sarsfield",0,,"Primera Division"
"08.02.2008/2009","River Plate",2,,"Colon Santa FE",2,,"Primera Division"
"07.02.2008/2009","Estudiantes L.P.",0,,"Rosario Central",0,,"Primera Division"
"07.02.2008/2009","Lanus",3,,"Racing Club",1,,"Primera Division"
"07.02.2008/2009","Godoy Cruz",1,,"Banfield",1,,"Primera Division"
"07.02.2008/2009","Argentinos Jrs",0,,"Arsenal Sarandi",2,,"Primera Division"
"07.02.2008/2009","Newells Old Boys",3,,"Gimnasia L.P.",0,,"Primera Division"
"06.02.2008/2009","Huracan",1,,"San Martin T.",0,,"Primera Division"
"06.02.2008/2009","Tigre",1,,"San Lorenzo",3,,"Primera Division"
"23.12.2008/2009","Boca Juniors",0,,"Tigre",1,,"Primera Division"
"20.12.2008/2009","San Lorenzo",1,,"Boca Juniors",3,,"Primera Division"
"17.12.2008/2009","Tigre",1,,"San Lorenzo",2,,"Primera Division"
"14.12.2008/2009","Godoy Cruz",1,,"Rosario Central",0,,"Primera Division"
"14.12.2008/2009","Argentinos Jrs",0,,"San Lorenzo",1,,"Primera Division"
"14.12.2008/2009","Boca Juniors",3,,"Colon Santa FE",2,,"Primera Division"
"14.12.2008/2009","Independiente",1,,"Arsenal Sarandi",2,,"Primera Division"
"14.12.2008/2009","Lanus",1,,"San Martin T.",0,,"Primera Division"
"14.12.2008/2009","Tigre",1,,"Banfield",0,,"Primera Division"
"13.12.2008/2009","Gimnasia Jujuy",1,,"Gimnasia L.P.",1,,"Primera Division"
"13.12.2008/2009","Estudiantes L.P.",1,,"River Plate",1,,"Primera Division"
"13.12.2008/2009","Huracan",3,,"Velez Sarsfield",0,,"Primera Division"
"12.12.2008/2009","Newells Old Boys",3,,"Racing Club",0,,"Primera Division"
"10.12.2008/2009","Godoy Cruz",2,,"Estudiantes L.P.",1,,"Primera Division"
"07.12.2008/2009","Colon Santa FE",0,,"Estudiantes L.P.",1,,"Primera Division"
"07.12.2008/2009","San Lorenzo",4,,"Independiente",1,,"Primera Division"
"07.12.2008/2009","Gimnasia L.P.",0,,"Boca Juniors",0,,"Primera Division"
"07.12.2008/2009","Rosario Central",2,,"Tigre",3,,"Primera Division"
"06.12.2008/2009","Arsenal Sarandi",1,,"Huracan",0,,"Primera Division"
"06.12.2008/2009","River Plate",1,,"Godoy Cruz",2,,"Primera Division"
"06.12.2008/2009","San Martin T.",2,,"Newells Old Boys",0,,"Primera Division"
"06.12.2008/2009","Racing Club",0,,"Gimnasia Jujuy",0,,"Primera Division"
"05.12.2008/2009","Banfield",2,,"Argentinos Jrs",2,,"Primera Division"
"05.12.2008/2009","Velez Sarsfield",0,,"Lanus",2,,"Primera Division"
"02.12.2008/2009","Huracan",1,,"San Lorenzo",4,,"Primera Division"
"30.11.2008/2009","Boca Juniors",2,,"Racing Club",1,,"Primera Division"
"30.11.2008/2009","Newells Old Boys",1,,"Velez Sarsfield",0,,"Primera Division"
"30.11.2008/2009","Argentinos Jrs",0,,"Rosario Central",0,,"Primera Division"
"30.11.2008/2009","Tigre",3,,"River Plate",1,,"Primera Division"
"29.11.2008/2009","Gimnasia Jujuy",1,,"San Martin T.",0,,"Primera Division"
"29.11.2008/2009","Lanus",2,,"Arsenal Sarandi",1,,"Primera Division"
"28.11.2008/2009","Gimnasia L.P.",1,,"Colon Santa FE",0,,"Primera Division"
"28.11.2008/2009","Independiente",0,,"Banfield",1,,"Primera Division"
"23.11.2008/2009","Estudiantes L.P.",3,,"Tigre",1,,"Primera Division"
"23.11.2008/2009","San Martin T.",1,,"Boca Juniors",2,,"Primera Division"
"23.11.2008/2009","Velez Sarsfield",2,,"Gimnasia Jujuy",0,,"Primera Division"
"23.11.2008/2009","River Plate",1,,"Argentinos Jrs",2,,"Primera Division"
"22.11.2008/2009","San Lorenzo",1,,"Lanus",3,,"Primera Division"
"22.11.2008/2009","Colon Santa FE",0,,"Godoy Cruz",0,,"Primera Division"
"22.11.2008/2009","Rosario Central",1,,"Independiente",2,,"Primera Division"
"22.11.2008/2009","Racing Club",1,,"Gimnasia L.P.",1,,"Primera Division"
"21.11.2008/2009","Banfield",0,,"Huracan",0,,"Primera Division"
"21.11.2008/2009","Arsenal Sarandi",1,,"Newells Old Boys",1,,"Primera Division"
"16.11.2008/2009","Argentinos Jrs",5,,"Estudiantes L.P.",0,,"Primera Division"
"16.11.2008/2009","Independiente",0,,"River Plate",1,,"Primera Division"
"16.11.2008/2009","Boca Juniors",2,,"Velez Sarsfield",3,,"Primera Division"
"15.11.2008/2009","Newells Old Boys",3,,"San Lorenzo",3,,"Primera Division"
"15.11.2008/2009","Racing Club",0,,"Colon Santa FE",2,,"Primera Division"
"15.11.2008/2009","Gimnasia Jujuy",0,,"Arsenal Sarandi",1,,"Primera Division"
"15.11.2008/2009","Tigre",2,,"Godoy Cruz",0,,"Primera Division"
"15.11.2008/2009","Huracan",0,,"Rosario Central",2,,"Primera Division"
"14.11.2008/2009","Gimnasia L.P.",1,,"San Martin T.",0,,"Primera Division"
"14.11.2008/2009","Lanus",1,,"Banfield",1,,"Primera Division"
"09.11.2008/2009","River Plate",3,,"Huracan",3,,"Primera Division"
"09.11.2008/2009","San Martin T.",0,,"Racing Club",2,,"Primera Division"
"09.11.2008/2009","Arsenal Sarandi",0,,"Boca Juniors",1,,"Primera Division"
"09.11.2008/2009","San Lorenzo",2,,"Gimnasia Jujuy",1,,"Primera Division"
"08.11.2008/2009","Estudiantes L.P.",1,,"Independiente",0,,"Primera Division"
"08.11.2008/2009","Velez Sarsfield",0,,"Gimnasia L.P.",2,,"Primera Division"
"08.11.2008/2009","Godoy Cruz",1,,"Argentinos Jrs",1,,"Primera Division"
"08.11.2008/2009","Colon Santa FE",2,,"Tigre",2,,"Primera Division"
"07.11.2008/2009","Banfield",2,,"Newells Old Boys",1,,"Primera Division"
"07.11.2008/2009","Rosario Central",1,,"Lanus",2,,"Primera Division"
