"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"11.02.2018","Huachipato",1,,"San Luis",1,,"Primera Division"
"10.02.2018","Deportes Temuco",1,,"U. De Concepcion",1,,"Primera Division"
"10.02.2018","Deportes Iquique",1,,"U. De Chile",2,,"Primera Division"
"09.02.2018","U. Espanola",2,,"Palestino",2,,"Primera Division"
"09.02.2018","Union La Calera",1,,"Antofagasta",3,,"Primera Division"
"05.02.2018","San Luis",1,,"Curico Unido",0,,"Primera Division"
"04.02.2018","A. Italiano",2,,"Huachipato",4,,"Primera Division"
"04.02.2018","U. De Chile",1,,"U. Espanola",2,,"Primera Division"
"04.02.2018","Everton",2,,"Deportes Iquique",3,,"Primera Division"
"03.02.2018","U. De Concepcion",0,,"O'Higgins",2,,"Primera Division"
"03.02.2018","Palestino",1,,"Union La Calera",2,,"Primera Division"
"03.02.2018","Antofagasta",1,,"Colo Colo",2,,"Primera Division"
"02.02.2018","U. Catolica",2,,"Deportes Temuco",1,,"Primera Division"
"21.12.2017","S. Wanderers",0,0,"Union La Calera",2,1,"Primera Division"
"20.12.2017","U. Espanola",1,,"U. De Concepcion",2,,"Primera Division"
"14.12.2017","Union La Calera",0,,"S. Wanderers",1,,"Primera Division"
"13.12.2017","U. De Concepcion",1,,"U. Espanola",0,,"Primera Division"
"10.12.2017","Curico Unido",1,,"O'Higgins",0,,"Primera Division"
"10.12.2017","Palestino",0,,"S. Wanderers",0,,"Primera Division"
"10.12.2017","Antofagasta",2,,"U. Catolica",4,,"Primera Division"
"09.12.2017","San Luis",1,,"A. Italiano",1,,"Primera Division"
"09.12.2017","Huachipato",0,,"Colo Colo",3,,"Primera Division"
"09.12.2017","U. De Chile",1,,"Deportes Iquique",0,,"Primera Division"
"09.12.2017","U. Espanola",2,,"Everton",0,,"Primera Division"
"09.12.2017","Deportes Temuco",1,,"U. De Concepcion",1,,"Primera Division"
"05.12.2017","Union La Calera",2,,"San Marcos de Arica",0,,"Primera Division"
"04.12.2017","S. Wanderers",1,,"Deportes Temuco",1,,"Primera Division"
"04.12.2017","U. Catolica",4,,"Palestino",1,,"Primera Division"
"03.12.2017","Everton",1,,"Antofagasta",0,,"Primera Division"
"03.12.2017","A. Italiano",0,,"U. Espanola",2,,"Primera Division"
"03.12.2017","Colo Colo",3,,"Curico Unido",2,,"Primera Division"
"03.12.2017","U. De Concepcion",1,,"U. De Chile",3,,"Primera Division"
"02.12.2017","Deportes Iquique",2,,"San Luis",1,,"Primera Division"
"30.11.2017","O'Higgins",1,,"Huachipato",0,,"Primera Division"
"26.11.2017","U. Espanola",1,,"Deportes Temuco",1,,"Primera Division"
"26.11.2017","Antofagasta",2,,"S. Wanderers",2,,"Primera Division"
"26.11.2017","Everton",2,,"Colo Colo",3,,"Primera Division"
"25.11.2017","Curico Unido",1,,"Huachipato",0,,"Primera Division"
"25.11.2017","O'Higgins",3,,"U. Catolica",1,,"Primera Division"
"25.11.2017","U. De Chile",0,,"A. Italiano",3,,"Primera Division"
"25.11.2017","Palestino",1,,"Deportes Iquique",0,,"Primera Division"
"24.11.2017","San Marcos de Arica",1,,"Union La Calera",0,,"Primera Division"
"24.11.2017","San Luis",0,,"U. De Concepcion",0,,"Primera Division"
"05.11.2017","Colo Colo",5,,"U. Espanola",2,,"Primera Division"
"05.11.2017","Deportes Temuco",1,,"Antofagasta",0,,"Primera Division"
"05.11.2017","Deportes Iquique",0,,"O'Higgins",1,,"Primera Division"
"04.11.2017","U. Catolica",0,,"San Luis",2,,"Primera Division"
"04.11.2017","A. Italiano",2,,"Curico Unido",0,,"Primera Division"
"04.11.2017","Huachipato",1,,"Everton",2,,"Primera Division"
"04.11.2017","S. Wanderers",0,,"U. De Chile",1,,"Primera Division"
"03.11.2017","U. De Concepcion",1,,"Palestino",1,,"Primera Division"
"29.10.2017","Antofagasta",1,,"A. Italiano",1,,"Primera Division"
"29.10.2017","O'Higgins",0,,"S. Wanderers",3,,"Primera Division"
"29.10.2017","Everton",2,,"U. De Concepcion",1,,"Primera Division"
"29.10.2017","U. De Chile",1,,"U. Catolica",0,,"Primera Division"
"28.10.2017","Curico Unido",1,,"San Luis",0,,"Primera Division"
"28.10.2017","U. Espanola",4,,"Deportes Iquique",2,,"Primera Division"
"28.10.2017","Palestino",0,,"Huachipato",1,,"Primera Division"
"28.10.2017","Deportes Temuco",1,,"Colo Colo",0,,"Primera Division"
"22.10.2017","U. De Chile",2,,"Palestino",1,,"Primera Division"
"22.10.2017","Curico Unido",0,,"U. Espanola",1,,"Primera Division"
"22.10.2017","U. De Concepcion",2,,"O'Higgins",2,,"Primera Division"
"22.10.2017","S. Wanderers",3,,"Everton",3,,"Primera Division"
"21.10.2017","San Luis",1,,"Antofagasta",3,,"Primera Division"
"21.10.2017","A. Italiano",0,,"Colo Colo",3,,"Primera Division"
"21.10.2017","Huachipato",3,,"U. Catolica",1,,"Primera Division"
"21.10.2017","Deportes Iquique",0,,"Deportes Temuco",1,,"Primera Division"
"15.10.2017","O'Higgins",1,,"A. Italiano",2,,"Primera Division"
"15.10.2017","U. De Concepcion",1,,"Huachipato",0,,"Primera Division"
"15.10.2017","Colo Colo",2,,"S. Wanderers",0,,"Primera Division"
"14.10.2017","U. Catolica",2,,"Deportes Iquique",0,,"Primera Division"
"14.10.2017","Antofagasta",0,,"U. De Chile",2,,"Primera Division"
"14.10.2017","Palestino",4,,"U. Espanola",0,,"Primera Division"
"14.10.2017","Deportes Temuco",1,,"San Luis",1,,"Primera Division"
"13.10.2017","Everton",1,,"Curico Unido",1,,"Primera Division"
"01.10.2017","A. Italiano",3,,"Everton",0,,"Primera Division"
"01.10.2017","Palestino",2,,"Deportes Temuco",2,,"Primera Division"
"01.10.2017","U. Catolica",0,,"Colo Colo",1,,"Primera Division"
"30.09.2017","San Luis",2,,"O'Higgins",1,,"Primera Division"
"30.09.2017","Huachipato",1,,"S. Wanderers",0,,"Primera Division"
"30.09.2017","Deportes Iquique",0,,"U. De Concepcion",4,,"Primera Division"
"30.09.2017","U. Espanola",0,,"U. De Chile",0,,"Primera Division"
"29.09.2017","Curico Unido",0,,"Antofagasta",1,,"Primera Division"
"24.09.2017","Huachipato",1,,"Deportes Iquique",0,,"Primera Division"
"24.09.2017","S. Wanderers",1,,"A. Italiano",3,,"Primera Division"
"24.09.2017","Deportes Temuco",1,,"U. Catolica",0,,"Primera Division"
"24.09.2017","O'Higgins",2,,"Palestino",1,,"Primera Division"
"23.09.2017","U. De Concepcion",0,,"Curico Unido",1,,"Primera Division"
"23.09.2017","U. De Chile",2,,"Everton",2,,"Primera Division"
"23.09.2017","Antofagasta",0,,"U. Espanola",0,,"Primera Division"
"22.09.2017","Colo Colo",3,,"San Luis",0,,"Primera Division"
"10.09.2017","Antofagasta",1,,"Huachipato",0,,"Primera Division"
"10.09.2017","Everton",3,,"Palestino",1,,"Primera Division"
"10.09.2017","A. Italiano",2,,"U. Catolica",2,,"Primera Division"
"09.09.2017","Curico Unido",1,,"Deportes Temuco",1,,"Primera Division"
"09.09.2017","U. De Chile",2,,"O'Higgins",2,,"Primera Division"
"09.09.2017","San Luis",0,,"S. Wanderers",2,,"Primera Division"
"09.09.2017","Deportes Iquique",1,,"Colo Colo",1,,"Primera Division"
"08.09.2017","U. Espanola",1,,"U. De Concepcion",0,,"Primera Division"
"27.08.2017","O'Higgins",0,,"Antofagasta",2,,"Primera Division"
"27.08.2017","U. De Concepcion",1,,"A. Italiano",1,,"Primera Division"
"27.08.2017","Colo Colo",4,,"U. De Chile",1,,"Primera Division"
"26.08.2017","Huachipato",0,,"U. Espanola",1,,"Primera Division"
"26.08.2017","U. Catolica",1,,"Curico Unido",0,,"Primera Division"
"26.08.2017","Deportes Temuco",0,,"Everton",1,,"Primera Division"
"26.08.2017","Palestino",1,,"San Luis",3,,"Primera Division"
"25.08.2017","S. Wanderers",0,,"Deportes Iquique",0,,"Primera Division"
"20.08.2017","U. De Chile",3,,"Huachipato",2,,"Primera Division"
"20.08.2017","Everton",1,,"O'Higgins",1,,"Primera Division"
"20.08.2017","Deportes Iquique",0,,"Curico Unido",1,,"Primera Division"
"19.08.2017","Colo Colo",1,,"U. De Concepcion",2,,"Primera Division"
"19.08.2017","Antofagasta",2,,"Palestino",1,,"Primera Division"
"19.08.2017","U. Espanola",1,,"San Luis",0,,"Primera Division"
"19.08.2017","S. Wanderers",1,,"U. Catolica",1,,"Primera Division"
"18.08.2017","A. Italiano",2,,"Deportes Temuco",1,,"Primera Division"
"15.08.2017","Palestino",1,,"Colo Colo",1,,"Primera Division"
"13.08.2017","A. Italiano",1,,"Deportes Iquique",3,,"Primera Division"
"13.08.2017","U. De Concepcion",0,,"Antofagasta",0,,"Primera Division"
"13.08.2017","San Luis",2,,"U. De Chile",0,,"Primera Division"
"12.08.2017","U. Catolica",1,,"Everton",1,,"Primera Division"
"12.08.2017","Deportes Temuco",0,,"Huachipato",0,,"Primera Division"
"12.08.2017","Curico Unido",1,,"S. Wanderers",1,,"Primera Division"
"11.08.2017","O'Higgins",0,,"U. Espanola",2,,"Primera Division"
"06.08.2017","Antofagasta",0,,"Deportes Iquique",0,,"Primera Division"
"06.08.2017","Huachipato",2,,"A. Italiano",1,,"Primera Division"
"06.08.2017","O'Higgins",1,,"Colo Colo",3,,"Primera Division"
"05.08.2017","Everton",4,,"San Luis",0,,"Primera Division"
"05.08.2017","U. Espanola",1,,"U. Catolica",0,,"Primera Division"
"05.08.2017","U. De Concepcion",2,,"S. Wanderers",2,,"Primera Division"
"05.08.2017","Palestino",2,,"Curico Unido",1,,"Primera Division"
"04.08.2017","U. De Chile",2,,"Deportes Temuco",1,,"Primera Division"
"30.07.2017","Colo Colo",0,,"Antofagasta",0,,"Primera Division"
"30.07.2017","Deportes Temuco",2,,"O'Higgins",0,,"Primera Division"
"30.07.2017","S. Wanderers",0,,"U. Espanola",0,,"Primera Division"
"29.07.2017","U. Catolica",0,,"U. De Concepcion",0,,"Primera Division"
"29.07.2017","A. Italiano",2,,"Palestino",1,,"Primera Division"
"29.07.2017","Curico Unido",0,,"U. De Chile",1,,"Primera Division"
"29.07.2017","Deportes Iquique",0,,"Everton",1,,"Primera Division"
"28.07.2017","San Luis",2,,"Huachipato",0,,"Primera Division"
"21.05.2016/2017","Antofagasta",0,,"O'Higgins",0,,"Primera Division"
"21.05.2016/2017","Palestino",1,,"Everton",0,,"Primera Division"
"20.05.2016/2017","U. De Concepcion",0,,"U. Catolica",0,,"Primera Division"
"20.05.2016/2017","Cobresal",1,,"Colo Colo",3,,"Primera Division"
"20.05.2016/2017","U. De Chile",1,,"San Luis",0,,"Primera Division"
"20.05.2016/2017","Deportes Iquique",0,,"Deportes Temuco",0,,"Primera Division"
"19.05.2016/2017","U. Espanola",1,,"A. Italiano",1,,"Primera Division"
"18.05.2016/2017","Huachipato",1,,"S. Wanderers",4,,"Primera Division"
"14.05.2016/2017","Colo Colo",1,,"Antofagasta",1,,"Primera Division"
"14.05.2016/2017","O'Higgins",0,,"U. De Chile",3,,"Primera Division"
"14.05.2016/2017","Deportes Temuco",1,,"Palestino",0,,"Primera Division"
"13.05.2016/2017","San Luis",3,,"U. Espanola",2,,"Primera Division"
"13.05.2016/2017","U. Catolica",2,,"Deportes Iquique",0,,"Primera Division"
"13.05.2016/2017","A. Italiano",0,,"U. De Concepcion",3,,"Primera Division"
"13.05.2016/2017","S. Wanderers",1,,"Cobresal",1,,"Primera Division"
"12.05.2016/2017","Everton",2,,"Huachipato",0,,"Primera Division"
"07.05.2016/2017","Huachipato",2,,"U. Catolica",1,,"Primera Division"
"07.05.2016/2017","Deportes Iquique",2,,"Antofagasta",4,,"Primera Division"
"07.05.2016/2017","Everton",2,,"Colo Colo",3,,"Primera Division"
"06.05.2016/2017","A. Italiano",3,,"S. Wanderers",0,,"Primera Division"
"06.05.2016/2017","San Luis",1,,"Deportes Temuco",1,,"Primera Division"
"06.05.2016/2017","Palestino",1,,"O'Higgins",1,,"Primera Division"
"05.05.2016/2017","U. De Chile",4,,"Cobresal",0,,"Primera Division"
"05.05.2016/2017","U. De Concepcion",0,,"U. Espanola",0,,"Primera Division"
"30.04.2016/2017","Colo Colo",0,,"Palestino",0,,"Primera Division"
"30.04.2016/2017","Antofagasta",1,,"A. Italiano",0,,"Primera Division"
"30.04.2016/2017","O'Higgins",2,,"San Luis",1,,"Primera Division"
"29.04.2016/2017","U. Espanola",2,,"Everton",1,,"Primera Division"
"29.04.2016/2017","S. Wanderers",1,,"Deportes Iquique",1,,"Primera Division"
"29.04.2016/2017","Cobresal",3,,"Huachipato",2,,"Primera Division"
"29.04.2016/2017","U. Catolica",3,,"U. De Chile",1,,"Primera Division"
"28.04.2016/2017","U. De Concepcion",1,,"Deportes Temuco",0,,"Primera Division"
"23.04.2016/2017","Huachipato",0,,"U. De Concepcion",0,,"Primera Division"
"23.04.2016/2017","San Luis",1,,"Colo Colo",0,,"Primera Division"
"23.04.2016/2017","Palestino",3,,"Cobresal",2,,"Primera Division"
"22.04.2016/2017","Everton",2,,"A. Italiano",2,,"Primera Division"
"22.04.2016/2017","Deportes Temuco",2,,"Antofagasta",0,,"Primera Division"
"22.04.2016/2017","U. De Chile",2,,"S. Wanderers",0,,"Primera Division"
"22.04.2016/2017","Deportes Iquique",2,,"U. Espanola",2,,"Primera Division"
"21.04.2016/2017","U. Catolica",5,,"O'Higgins",2,,"Primera Division"
"16.04.2016/2017","A. Italiano",5,,"U. Catolica",2,,"Primera Division"
"16.04.2016/2017","Antofagasta",0,,"U. De Chile",1,,"Primera Division"
"16.04.2016/2017","S. Wanderers",1,,"Deportes Temuco",2,,"Primera Division"
"15.04.2016/2017","U. Espanola",1,,"Palestino",2,,"Primera Division"
"15.04.2016/2017","O'Higgins",1,,"Everton",0,,"Primera Division"
"15.04.2016/2017","Colo Colo",3,,"U. De Concepcion",0,,"Primera Division"
"15.04.2016/2017","Deportes Iquique",1,,"Huachipato",2,,"Primera Division"
"13.04.2016/2017","Cobresal",1,,"San Luis",2,,"Primera Division"
"09.04.2016/2017","U. Espanola",1,,"S. Wanderers",0,,"Primera Division"
"09.04.2016/2017","San Luis",1,,"A. Italiano",0,,"Primera Division"
"09.04.2016/2017","Deportes Temuco",2,,"O'Higgins",0,,"Primera Division"
"08.04.2016/2017","U. De Concepcion",4,,"Cobresal",0,,"Primera Division"
"08.04.2016/2017","Everton",0,,"Deportes Iquique",0,,"Primera Division"
"08.04.2016/2017","Huachipato",0,,"Antofagasta",0,,"Primera Division"
"08.04.2016/2017","U. De Chile",2,,"Colo Colo",2,,"Primera Division"
"07.04.2016/2017","Palestino",0,,"U. Catolica",0,,"Primera Division"
"02.04.2016/2017","A. Italiano",2,,"O'Higgins",1,,"Primera Division"
"02.04.2016/2017","Huachipato",3,,"San Luis",2,,"Primera Division"
"02.04.2016/2017","Deportes Iquique",3,,"Colo Colo",2,,"Primera Division"
"01.04.2016/2017","U. Catolica",2,,"Deportes Temuco",1,,"Primera Division"
"01.04.2016/2017","S. Wanderers",5,,"Palestino",2,,"Primera Division"
"01.04.2016/2017","Cobresal",1,,"Everton",1,,"Primera Division"
"01.04.2016/2017","U. De Concepcion",0,,"U. De Chile",0,,"Primera Division"
"31.03.2016/2017","Antofagasta",1,,"U. Espanola",1,,"Primera Division"
"20.03.2016/2017","O'Higgins",1,,"Deportes Iquique",1,,"Primera Division"
"20.03.2016/2017","Deportes Temuco",1,,"A. Italiano",1,,"Primera Division"
"19.03.2016/2017","U. De Chile",2,,"U. Espanola",1,,"Primera Division"
"19.03.2016/2017","Cobresal",1,,"U. Catolica",2,,"Primera Division"
"18.03.2016/2017","Colo Colo",0,,"Huachipato",0,,"Primera Division"
"18.03.2016/2017","Antofagasta",1,,"S. Wanderers",1,,"Primera Division"
"17.03.2016/2017","Everton",2,,"U. De Concepcion",0,,"Primera Division"
"17.03.2016/2017","San Luis",2,,"Palestino",2,,"Primera Division"
"15.03.2016/2017","S. Wanderers",1,,"O'Higgins",2,,"Primera Division"
"12.03.2016/2017","U. Espanola",3,,"Cobresal",0,,"Primera Division"
"12.03.2016/2017","A. Italiano",0,,"U. De Chile",3,,"Primera Division"
"12.03.2016/2017","Huachipato",0,,"O'Higgins",2,,"Primera Division"
"11.03.2016/2017","U. Catolica",4,,"Antofagasta",1,,"Primera Division"
"11.03.2016/2017","Palestino",0,,"Deportes Iquique",2,,"Primera Division"
"11.03.2016/2017","S. Wanderers",0,,"Colo Colo",2,,"Primera Division"
"10.03.2016/2017","U. De Concepcion",3,,"San Luis",0,,"Primera Division"
"10.03.2016/2017","Deportes Temuco",0,,"Everton",2,,"Primera Division"
"06.03.2016/2017","O'Higgins",1,,"U. De Concepcion",1,,"Primera Division"
"05.03.2016/2017","San Luis",0,,"Antofagasta",5,,"Primera Division"
"05.03.2016/2017","Palestino",1,,"U. De Chile",3,,"Primera Division"
"04.03.2016/2017","Cobresal",1,,"Deportes Temuco",2,,"Primera Division"
"04.03.2016/2017","Colo Colo",2,,"U. Catolica",0,,"Primera Division"
"04.03.2016/2017","Everton",2,,"S. Wanderers",2,,"Primera Division"
"03.03.2016/2017","U. Espanola",3,,"Huachipato",0,,"Primera Division"
"03.03.2016/2017","Deportes Iquique",2,,"A. Italiano",2,,"Primera Division"
"26.02.2016/2017","U. Catolica",2,,"U. Espanola",3,,"Primera Division"
"26.02.2016/2017","S. Wanderers",0,,"San Luis",3,,"Primera Division"
"26.02.2016/2017","Deportes Temuco",2,,"Colo Colo",2,,"Primera Division"
"25.02.2016/2017","A. Italiano",3,,"Huachipato",2,,"Primera Division"
"25.02.2016/2017","U. De Chile",0,,"Everton",0,,"Primera Division"
"25.02.2016/2017","Antofagasta",1,,"Palestino",1,,"Primera Division"
"24.02.2016/2017","O'Higgins",4,,"Cobresal",1,,"Primera Division"
"24.02.2016/2017","U. De Concepcion",1,,"Deportes Iquique",1,,"Primera Division"
"19.02.2016/2017","U. Espanola",5,,"Deportes Temuco",2,,"Primera Division"
"19.02.2016/2017","San Luis",1,,"Everton",1,,"Primera Division"
"19.02.2016/2017","Antofagasta",5,,"U. De Concepcion",0,,"Primera Division"
"18.02.2016/2017","Colo Colo",2,,"O'Higgins",1,,"Primera Division"
"18.02.2016/2017","Palestino",0,,"A. Italiano",2,,"Primera Division"
"18.02.2016/2017","S. Wanderers",3,,"U. Catolica",0,,"Primera Division"
"17.02.2016/2017","Huachipato",2,,"U. De Chile",1,,"Primera Division"
"17.02.2016/2017","Deportes Iquique",3,,"Cobresal",1,,"Primera Division"
"14.02.2016/2017","Deportes Temuco",1,,"Huachipato",0,,"Primera Division"
"12.02.2016/2017","U. De Concepcion",1,,"S. Wanderers",0,,"Primera Division"
"12.02.2016/2017","Colo Colo",4,,"A. Italiano",0,,"Primera Division"
"12.02.2016/2017","Everton",2,,"U. Catolica",1,,"Primera Division"
"11.02.2016/2017","U. De Chile",1,,"Deportes Temuco",0,,"Primera Division"
"11.02.2016/2017","O'Higgins",2,,"U. Espanola",0,,"Primera Division"
"11.02.2016/2017","Huachipato",3,,"Palestino",2,,"Primera Division"
"10.02.2016/2017","San Luis",2,,"Deportes Iquique",3,,"Primera Division"
"10.02.2016/2017","Cobresal",3,,"Antofagasta",1,,"Primera Division"
"05.02.2016/2017","U. Catolica",1,,"San Luis",0,,"Primera Division"
"05.02.2016/2017","Palestino",1,,"U. De Concepcion",2,,"Primera Division"
"05.02.2016/2017","Deportes Iquique",2,,"U. De Chile",0,,"Primera Division"
"04.02.2016/2017","A. Italiano",2,,"Cobresal",0,,"Primera Division"
"04.02.2016/2017","U. Espanola",0,,"Colo Colo",3,,"Primera Division"
"04.02.2016/2017","Antofagasta",0,,"Everton",2,,"Primera Division"
"17.12.2016/2017","U. Espanola",2,1,"O'Higgins",1,1,"Primera Division"
"10.12.2016/2017","Everton",0,,"Antofagasta",3,,"Primera Division"
"09.12.2016/2017","U. De Chile",2,,"Huachipato",2,,"Primera Division"
"09.12.2016/2017","Cobresal",2,,"U. De Concepcion",0,,"Primera Division"
"08.12.2016/2017","A. Italiano",1,,"Deportes Iquique",2,,"Primera Division"
"08.12.2016/2017","Deportes Temuco",0,,"U. Catolica",2,,"Primera Division"
"08.12.2016/2017","O'Higgins",4,,"S. Wanderers",0,,"Primera Division"
"08.12.2016/2017","U. Espanola",1,,"San Luis",0,,"Primera Division"
"08.12.2016/2017","Palestino",1,,"Colo Colo",2,,"Primera Division"
"04.12.2016/2017","A. Italiano",1,,"San Luis",2,,"Primera Division"
"04.12.2016/2017","Colo Colo",4,,"Everton",2,,"Primera Division"
"04.12.2016/2017","Deportes Iquique",2,,"U. Catolica",6,,"Primera Division"
"04.12.2016/2017","U. De Concepcion",3,,"O'Higgins",1,,"Primera Division"
"04.12.2016/2017","U. Espanola",2,,"Antofagasta",1,,"Primera Division"
"04.12.2016/2017","Deportes Temuco",0,,"U. De Chile",3,,"Primera Division"
"03.12.2016/2017","Cobresal",0,,"Palestino",2,,"Primera Division"
"01.12.2016/2017","S. Wanderers",0,,"Huachipato",2,,"Primera Division"
"28.11.2016/2017","Palestino",2,,"U. Espanola",0,,"Primera Division"
"27.11.2016/2017","U. De Chile",2,,"A. Italiano",2,,"Primera Division"
"27.11.2016/2017","San Luis",2,,"S. Wanderers",1,,"Primera Division"
"27.11.2016/2017","Antofagasta",0,,"Deportes Iquique",0,,"Primera Division"
"26.11.2016/2017","U. Catolica",2,,"U. De Concepcion",0,,"Primera Division"
"26.11.2016/2017","O'Higgins",1,,"Colo Colo",0,,"Primera Division"
"26.11.2016/2017","Everton",2,,"Cobresal",1,,"Primera Division"
"25.11.2016/2017","Huachipato",1,,"Deportes Temuco",0,,"Primera Division"
"20.11.2016/2017","A. Italiano",2,,"Palestino",1,,"Primera Division"
"20.11.2016/2017","Antofagasta",1,,"U. Catolica",5,,"Primera Division"
"20.11.2016/2017","Deportes Temuco",2,,"S. Wanderers",3,,"Primera Division"
"19.11.2016/2017","U. De Concepcion",2,,"Huachipato",2,,"Primera Division"
