,date,t1,g1,g2,t2,tourn
346,2003.08.15,Tecnico U.,1,2,Barcelona SC,Serie A
347,2003.08.15,Emelec,1,1,Espoli,Serie A
348,2003.08.15,Dep. Quito,3,0,Manta,Serie A
349,2003.08.15,Aucas,0,3,LDU Quito,Serie A
350,2003.08.22,EL Nacional,1,2,Aucas,Serie A
351,2003.08.23,Emelec,2,1,Dep. Cuenca,Serie A
352,2003.08.23,LDU Quito,0,0,Dep. Quito,Serie A
353,2003.08.23,Espoli,1,1,Barcelona SC,Serie A
354,2003.08.23,Manta,1,0,Tecnico U.,Serie A
355,2003.09.13,Tecnico U.,0,0,LDU Quito,Serie A
356,2003.09.13,Dep. Quito,2,1,EL Nacional,Serie A
357,2003.09.13,Dep. Cuenca,4,0,Espoli,Serie A
358,2003.09.13,Barcelona SC,4,0,Manta,Serie A
359,2003.09.13,Aucas,0,2,Emelec,Serie A
360,2003.09.18,EL Nacional,3,1,Tecnico U.,Serie A
361,2003.09.18,Dep. Cuenca,3,1,Aucas,Serie A
362,2003.09.19,Espoli,1,1,Manta,Serie A
363,2003.09.19,Emelec,2,0,Dep. Quito,Serie A
364,2003.09.20,LDU Quito,0,0,Barcelona SC,Serie A
365,2003.09.23,Aucas,0,0,Espoli,Serie A
366,2003.09.23,Tecnico U.,3,2,Emelec,Serie A
367,2003.09.23,Dep. Quito,3,1,Dep. Cuenca,Serie A
368,2003.09.23,Manta,1,1,LDU Quito,Serie A
369,2003.09.23,Barcelona SC,1,1,EL Nacional,Serie A
370,2003.09.27,EL Nacional,5,1,Manta,Serie A
371,2003.09.27,Dep. Cuenca,2,0,Tecnico U.,Serie A
372,2003.09.27,Aucas,1,0,Dep. Quito,Serie A
373,2003.09.27,Espoli,3,4,LDU Quito,Serie A
374,2003.09.27,Emelec,1,1,Barcelona SC,Serie A
375,2003.10.02,Dep. Quito,2,2,Espoli,Serie A
376,2003.10.04,Tecnico U.,2,0,Aucas,Serie A
377,2003.10.04,Manta,0,5,Emelec,Serie A
378,2003.10.04,LDU Quito,1,2,EL Nacional,Serie A
379,2003.10.04,Barcelona SC,1,0,Dep. Cuenca,Serie A
380,2003.10.11,Barcelona SC,2,0,Dep. Quito,Serie A
381,2003.10.11,EL Nacional,7,0,Emelec,Serie A
382,2003.10.11,Tecnico U.,1,2,Espoli,Serie A
383,2003.10.11,LDU Quito,2,0,Dep. Cuenca,Serie A
384,2003.10.11,Manta,4,1,Aucas,Serie A
385,2003.10.14,Espoli,0,3,EL Nacional,Serie A
386,2003.10.14,Emelec,0,1,LDU Quito,Serie A
387,2003.10.14,Dep. Quito,4,1,Tecnico U.,Serie A
388,2003.10.14,Dep. Cuenca,3,0,Manta,Serie A
389,2003.10.14,Aucas,1,2,Barcelona SC,Serie A
390,2003.10.16,Dep. Cuenca,3,0,Dep. Quito,Serie A
391,2003.10.18,LDU Quito,1,0,Barcelona SC,Serie A
392,2003.10.18,Emelec,1,4,EL Nacional,Serie A
393,2003.10.23,Dep. Quito,0,1,Emelec,Serie A
394,2003.10.24,Barcelona SC,2,1,Dep. Cuenca,Serie A
395,2003.10.24,EL Nacional,0,1,LDU Quito,Serie A
396,2003.10.28,Emelec,2,1,Barcelona SC,Serie A
397,2003.10.28,Dep. Quito,1,2,EL Nacional,Serie A
398,2003.10.28,Dep. Cuenca,1,3,LDU Quito,Serie A
399,2003.11.01,LDU Quito,4,2,Dep. Quito,Serie A
400,2003.11.01,Emelec,1,1,Dep. Cuenca,Serie A
401,2003.11.01,EL Nacional,1,2,Barcelona SC,Serie A
402,2003.11.22,LDU Quito,2,0,Emelec,Serie A
