,date,t1,g1,g2,t2,tourn
281,2003.03.21,Defensor Sp.,2,0,Central Esp.,Primera Division
282,2003.03.22,Danubio,3,2,Penarol,Primera Division
283,2003.03.22,Colonia,2,1,Tacuarembo,Primera Division
284,2003.03.22,Bella Vista,6,0,Juventud,Primera Division
285,2003.03.23,Liverpool M.,2,2,River Plate,Primera Division
286,2003.03.23,Plaza Colonia,1,1,CA Cerro,Primera Division
287,2003.03.23,Nacional,1,0,Wanderers,Primera Division
288,2003.03.23,Miramar,1,2,Fenix,Primera Division
289,2003.03.23,Maldonado,1,1,Villa Espanola,Primera Division
290,2003.04.04,Defensor Sp.,1,1,Danubio,Primera Division
291,2003.04.05,Wanderers,2,0,Tacuarembo,Primera Division
292,2003.04.05,Maldonado,2,3,Penarol,Primera Division
293,2003.04.06,Juventud,1,3,Villa Espanola,Primera Division
294,2003.04.06,Liverpool M.,0,1,Colonia,Primera Division
295,2003.04.06,Nacional,2,0,Miramar,Primera Division
296,2003.04.06,Central Esp.,1,0,Plaza Colonia,Primera Division
297,2003.04.06,River Plate,2,4,Bella Vista,Primera Division
298,2003.04.12,Tacuarembo,0,0,Plaza Colonia,Primera Division
299,2003.04.12,Danubio,1,1,Maldonado,Primera Division
300,2003.04.13,Nacional,1,0,Liverpool M.,Primera Division
301,2003.04.13,CA Cerro,2,1,Defensor Sp.,Primera Division
302,2003.04.13,Fenix,4,3,Colonia,Primera Division
303,2003.04.13,River Plate,1,1,Wanderers,Primera Division
304,2003.04.13,Villa Espanola,2,2,Central Esp.,Primera Division
305,2003.04.13,Juventud,1,3,Miramar,Primera Division
306,2003.04.15,Penarol,1,0,Bella Vista,Primera Division
307,2003.04.16,Fenix,2,3,CA Cerro,Primera Division
308,2003.04.19,Tacuarembo,1,3,Defensor Sp.,Primera Division
309,2003.04.19,Plaza Colonia,1,2,Liverpool M.,Primera Division
310,2003.04.19,Villa Espanola,2,2,Penarol,Primera Division
311,2003.04.20,River Plate,4,1,Juventud,Primera Division
312,2003.04.20,Wanderers,4,1,Colonia,Primera Division
313,2003.04.20,Miramar,1,0,Danubio,Primera Division
314,2003.04.20,Central Esp.,1,0,CA Cerro,Primera Division
315,2003.04.20,Bella Vista,5,0,Maldonado,Primera Division
316,2003.04.20,Fenix,0,3,Nacional,Primera Division
317,2003.04.25,Defensor Sp.,2,1,Villa Espanola,Primera Division
318,2003.04.26,CA Cerro,2,0,Danubio,Primera Division
319,2003.04.27,Liverpool M.,0,3,Penarol,Primera Division
320,2003.04.27,Tacuarembo,1,1,Juventud,Primera Division
321,2003.04.27,Colonia,1,1,Plaza Colonia,Primera Division
322,2003.04.27,Maldonado,2,2,Fenix,Primera Division
323,2003.04.27,Wanderers,3,1,Central Esp.,Primera Division
324,2003.04.27,Miramar,0,2,River Plate,Primera Division
325,2003.04.30,Bella Vista,0,3,Nacional,Primera Division
326,2003.05.02,CA Cerro,2,2,Colonia,Primera Division
327,2003.05.03,Nacional,2,0,Juventud,Primera Division
328,2003.05.03,Miramar,1,1,Plaza Colonia,Primera Division
329,2003.05.04,Central Esp.,0,1,Penarol,Primera Division
330,2003.05.04,Wanderers,5,3,Maldonado,Primera Division
331,2003.05.04,Tacuarembo,1,3,Villa Espanola,Primera Division
