date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
21.09.2014,Cienciano,0,,Ayacucho,0,,Primera Division
20.09.2014,Cesar Vallejo,2,,San Simon,0,,Primera Division
20.09.2014,Leon de Huanuco,3,,Juan Aurich,0,,Primera Division
20.09.2014,Union Comercio,3,,Cajamarca,0,,Primera Division
20.09.2014,Sport Huancayo,3,,Garcilaso,1,,Primera Division
17.09.2014,Alianza Lima,2,,Ayacucho,1,,Primera Division
14.09.2014,U. de Deportes,2,,Cienciano,0,,Primera Division
14.09.2014,Garcilaso,0,,Alianza Lima,0,,Primera Division
14.09.2014,FBC Melgar,1,,Sporting Cristal,0,,Primera Division
13.09.2014,Juan Aurich,1,,Cesar Vallejo,2,,Primera Division
13.09.2014,U. San Martin,0,,Leon de Huanuco,1,,Primera Division
13.09.2014,Ayacucho,1,,Sport Huancayo,1,,Primera Division
13.09.2014,Union Comercio,3,,San Simon,1,,Primera Division
12.09.2014,Cajamarca,1,,Los Caimanes,1,,Primera Division
08.09.2014,Los Caimanes,1,,Union Comercio,0,,Primera Division
07.09.2014,Sporting Cristal,3,,Cajamarca,2,,Primera Division
07.09.2014,Sport Huancayo,0,,U. de Deportes,1,,Primera Division
07.09.2014,San Simon,1,,Juan Aurich,2,,Primera Division
06.09.2014,Cienciano,0,,FBC Melgar,2,,Primera Division
06.09.2014,Leon de Huanuco,1,,Garcilaso,1,,Primera Division
03.09.2014,Leon de Huanuco,1,,Cajamarca,0,,Primera Division
31.08.2014,Leon de Huanuco,1,,Ayacucho,1,,Primera Division
31.08.2014,Sport Huancayo,1,,Cajamarca,1,,Primera Division
31.08.2014,Sporting Cristal,1,,Los Caimanes,1,,Primera Division
30.08.2014,Alianza Lima,1,,FBC Melgar,1,,Primera Division
30.08.2014,Cesar Vallejo,2,,Garcilaso,0,,Primera Division
30.08.2014,Juan Aurich,2,,U. de Deportes,0,,Primera Division
30.08.2014,San Simon,0,,U. San Martin,0,,Primera Division
30.08.2014,Cienciano,2,,Union Comercio,1,,Primera Division
24.08.2014,Cajamarca,0,,Alianza Lima,2,,Primera Division
24.08.2014,Ayacucho,3,,Cesar Vallejo,3,,Primera Division
24.08.2014,FBC Melgar,2,,Sport Huancayo,2,,Primera Division
24.08.2014,Garcilaso,4,,San Simon,1,,Primera Division
24.08.2014,U. de Deportes,1,,Leon de Huanuco,2,,Primera Division
24.08.2014,U. San Martin,1,,Juan Aurich,2,,Primera Division
24.08.2014,Union Comercio,2,,Sporting Cristal,0,,Primera Division
23.08.2014,Los Caimanes,2,,Cienciano,1,,Primera Division
18.08.2014,Sport Huancayo,5,,Los Caimanes,1,,Primera Division
17.08.2014,Juan Aurich,4,,Ayacucho,1,,Primera Division
17.08.2014,Alianza Lima,2,,Union Comercio,2,,Primera Division
17.08.2014,Cienciano,1,,Sporting Cristal,1,,Primera Division
17.08.2014,San Simon,1,,FBC Melgar,0,,Primera Division
16.08.2014,Cesar Vallejo,1,,U. de Deportes,2,,Primera Division
16.08.2014,U. San Martin,2,,Garcilaso,0,,Primera Division
14.08.2014,Cajamarca,2,,Cienciano,1,,Primera Division
14.08.2014,Union Comercio,1,,Leon de Huanuco,0,,Primera Division
14.08.2014,Sporting Cristal,1,,Sport Huancayo,2,,Primera Division
13.08.2014,U. de Deportes,1,,San Simon,0,,Primera Division
13.08.2014,Los Caimanes,0,,Alianza Lima,0,,Primera Division
13.08.2014,Ayacucho,2,,U. San Martin,4,,Primera Division
13.08.2014,Garcilaso,2,,Juan Aurich,2,,Primera Division
13.08.2014,FBC Melgar,2,,Cesar Vallejo,1,,Primera Division
10.08.2014,Alianza Lima,2,,Sporting Cristal,1,,Primera Division
10.08.2014,San Simon,2,,Cajamarca,1,,Primera Division
10.08.2014,Garcilaso,3,,Ayacucho,0,,Primera Division
09.08.2014,U. San Martin,3,,U. de Deportes,3,,Primera Division
09.08.2014,Cesar Vallejo,1,,Union Comercio,0,,Primera Division
09.08.2014,Juan Aurich,3,,FBC Melgar,1,,Primera Division
09.08.2014,Sport Huancayo,3,,Cienciano,1,,Primera Division
08.08.2014,Leon de Huanuco,1,,Los Caimanes,0,,Primera Division
03.08.2014,Ayacucho,3,,San Simon,2,,Primera Division
31.07.2014,Sporting Cristal,4,,Leon de Huanuco,0,,Primera Division
31.07.2014,FBC Melgar,2,,U. San Martin,1,,Primera Division
31.07.2014,Union Comercio,3,,Sport Huancayo,0,,Primera Division
30.07.2014,U. de Deportes,2,,Garcilaso,1,,Primera Division
30.07.2014,Cajamarca,3,,Juan Aurich,1,,Primera Division
30.07.2014,Los Caimanes,1,,Cesar Vallejo,0,,Primera Division
29.07.2014,Cienciano,2,,Alianza Lima,1,,Primera Division
27.07.2014,Ayacucho,2,,U. de Deportes,0,,Primera Division
27.07.2014,San Simon,2,,Los Caimanes,4,,Primera Division
26.07.2014,Juan Aurich,2,,Union Comercio,1,,Primera Division
26.07.2014,Cesar Vallejo,3,,Sporting Cristal,2,,Primera Division
26.07.2014,U. San Martin,4,,Cajamarca,0,,Primera Division
26.07.2014,Leon de Huanuco,2,,Cienciano,2,,Primera Division
25.07.2014,Garcilaso,1,,FBC Melgar,1,,Primera Division
23.07.2014,Alianza Lima,4,,Sport Huancayo,3,,Primera Division
21.07.2014,FBC Melgar,2,,Ayacucho,2,,Primera Division
21.07.2014,Union Comercio,1,,U. San Martin,0,,Primera Division
20.07.2014,Los Caimanes,0,,Juan Aurich,4,,Primera Division
20.07.2014,Sporting Cristal,6,,San Simon,0,,Primera Division
20.07.2014,Cienciano,2,,Cesar Vallejo,0,,Primera Division
19.07.2014,U. de Deportes,1,,Alianza Lima,0,,Primera Division
19.07.2014,Cajamarca,1,,Garcilaso,0,,Primera Division
19.07.2014,Sport Huancayo,0,,Leon de Huanuco,1,,Primera Division
17.07.2014,Juan Aurich,3,,Sporting Cristal,4,,Primera Division
17.07.2014,San Simon,0,,Cienciano,2,,Primera Division
16.07.2014,U. de Deportes,1,,FBC Melgar,2,,Primera Division
16.07.2014,Cesar Vallejo,2,,Sport Huancayo,0,,Primera Division
16.07.2014,Leon de Huanuco,1,,Alianza Lima,0,,Primera Division
16.07.2014,Ayacucho,1,,Cajamarca,1,,Primera Division
16.07.2014,Garcilaso,1,,Union Comercio,0,,Primera Division
15.07.2014,U. San Martin,3,,Los Caimanes,1,,Primera Division
13.07.2014,Cienciano,1,,Juan Aurich,1,,Primera Division
12.07.2014,Alianza Lima,0,,Cesar Vallejo,0,,Primera Division
12.07.2014,Los Caimanes,0,,Garcilaso,1,,Primera Division
12.07.2014,Cajamarca,2,,U. de Deportes,1,,Primera Division
12.07.2014,Sport Huancayo,1,,San Simon,1,,Primera Division
12.07.2014,Sporting Cristal,0,,U. San Martin,0,,Primera Division
11.07.2014,FBC Melgar,1,,Leon de Huanuco,1,,Primera Division
11.07.2014,Union Comercio,0,,Ayacucho,1,,Primera Division
06.07.2014,U. de Deportes,0,,Union Comercio,0,,Primera Division
06.07.2014,San Simon,1,,Alianza Lima,0,,Primera Division
06.07.2014,Ayacucho,2,,Los Caimanes,1,,Primera Division
05.07.2014,Cesar Vallejo,3,,Leon de Huanuco,1,,Primera Division
05.07.2014,Juan Aurich,6,,Sport Huancayo,0,,Primera Division
05.07.2014,U. San Martin,0,,Cienciano,1,,Primera Division
05.07.2014,FBC Melgar,2,,Cajamarca,2,,Primera Division
05.07.2014,Garcilaso,2,,Sporting Cristal,1,,Primera Division
29.06.2014,Los Caimanes,2,,U. de Deportes,4,,Primera Division
29.06.2014,Alianza Lima,0,,Juan Aurich,0,,Primera Division
29.06.2014,Sport Huancayo,2,,U. San Martin,4,,Primera Division
29.06.2014,Union Comercio,0,,FBC Melgar,2,,Primera Division
28.06.2014,Cienciano,2,,Garcilaso,0,,Primera Division
28.06.2014,Cesar Vallejo,3,,Cajamarca,0,,Primera Division
28.06.2014,Sporting Cristal,3,,Ayacucho,0,,Primera Division
27.06.2014,Leon de Huanuco,4,,San Simon,0,,Primera Division
22.06.2014,U. de Deportes,0,,Sporting Cristal,0,,Primera Division
22.06.2014,San Simon,2,,Cesar Vallejo,1,,Primera Division
22.06.2014,Garcilaso,1,,Sport Huancayo,2,,Primera Division
21.06.2014,U. San Martin,1,,Alianza Lima,1,,Primera Division
21.06.2014,Juan Aurich,2,,Leon de Huanuco,1,,Primera Division
21.06.2014,Ayacucho,3,,Cienciano,1,,Primera Division
21.06.2014,FBC Melgar,3,,Los Caimanes,0,,Primera Division
20.06.2014,Cajamarca,1,,Union Comercio,1,,Primera Division
15.06.2014,Alianza Lima,2,,Garcilaso,0,,Primera Division
15.06.2014,Cienciano,1,,U. de Deportes,2,,Primera Division
15.06.2014,Leon de Huanuco,1,,U. San Martin,1,,Primera Division
14.06.2014,Cesar Vallejo,2,,Juan Aurich,0,,Primera Division
14.06.2014,Sporting Cristal,1,,FBC Melgar,2,,Primera Division
14.06.2014,Sport Huancayo,1,,Ayacucho,3,,Primera Division
13.06.2014,San Simon,0,,Union Comercio,1,,Primera Division
13.06.2014,Los Caimanes,0,,Cajamarca,0,,Primera Division
09.06.2014,Cajamarca,1,,Sporting Cristal,1,,Primera Division
08.06.2014,U. de Deportes,3,,Sport Huancayo,0,,Primera Division
08.06.2014,Ayacucho,1,,Alianza Lima,1,,Primera Division
08.06.2014,Union Comercio,4,,Los Caimanes,0,,Primera Division
07.06.2014,FBC Melgar,0,,Cienciano,0,,Primera Division
07.06.2014,Juan Aurich,2,,San Simon,1,,Primera Division
07.06.2014,U. San Martin,1,,Cesar Vallejo,1,,Primera Division
07.06.2014,Garcilaso,3,,Leon de Huanuco,1,,Primera Division
18.12.2013,Garcilaso,1,1.0,U. de Deportes,2,1.0,Primera Division
15.12.2013,U. de Deportes,3,,Garcilaso,0,,Primera Division
08.12.2013,Garcilaso,3,,U. de Deportes,2,,Primera Division
04.12.2013,Union Comercio,1,,Pacifico,0,,Primera Division
01.12.2013,Garcilaso,3,,Pacifico,0,,Primera Division
01.12.2013,Jose Galvez,2,,U. de Deportes,2,,Primera Division
01.12.2013,Sporting Cristal,4,,FBC Melgar,1,,Primera Division
01.12.2013,Union Comercio,2,,Sport Huancayo,0,,Primera Division
30.11.2013,Alianza Lima,1,,Cesar Vallejo,1,,Primera Division
30.11.2013,Leon de Huanuco,0,,Juan Aurich,1,,Primera Division
30.11.2013,Ayacucho,2,,Cajamarca,4,,Primera Division
29.11.2013,U. San Martin,0,,Cienciano,1,,Primera Division
25.11.2013,U. de Deportes,0,,U. San Martin,0,,Primera Division
24.11.2013,Cajamarca,1,,Leon de Huanuco,0,,Primera Division
24.11.2013,Cesar Vallejo,4,,Sporting Cristal,2,,Primera Division
24.11.2013,Cienciano,2,,Ayacucho,3,,Primera Division
24.11.2013,FBC Melgar,1,,Union Comercio,1,,Primera Division
24.11.2013,Juan Aurich,4,,Jose Galvez,1,,Primera Division
24.11.2013,Pacifico,1,,Alianza Lima,5,,Primera Division
24.11.2013,Sport Huancayo,1,,Garcilaso,2,,Primera Division
17.11.2013,Ayacucho,3,,U. de Deportes,2,,Primera Division
17.11.2013,Juan Aurich,2,,Cajamarca,0,,Primera Division
17.11.2013,Garcilaso,1,,FBC Melgar,0,,Primera Division
16.11.2013,Alianza Lima,1,,Sport Huancayo,1,,Primera Division
16.11.2013,Leon de Huanuco,1,,Cienciano,1,,Primera Division
16.11.2013,Union Comercio,0,,Sporting Cristal,2,,Primera Division
15.11.2013,Cesar Vallejo,2,,Pacifico,0,,Primera Division
15.11.2013,U. San Martin,3,,Jose Galvez,0,,Primera Division
10.11.2013,Jose Galvez,4,,Ayacucho,0,,Primera Division
10.11.2013,FBC Melgar,1,,Alianza Lima,1,,Primera Division
10.11.2013,Union Comercio,4,,Pacifico,1,,Primera Division
10.11.2013,Cienciano,2,,Juan Aurich,1,,Primera Division
10.11.2013,Sporting Cristal,5,,Garcilaso,2,,Primera Division
09.11.2013,U. de Deportes,2,,Leon de Huanuco,1,,Primera Division
09.11.2013,U. San Martin,4,,Cajamarca,0,,Primera Division
09.11.2013,Sport Huancayo,1,,Cesar Vallejo,3,,Primera Division
03.11.2013,Alianza Lima,0,,Sporting Cristal,0,,Primera Division
03.11.2013,Juan Aurich,2,,U. de Deportes,4,,Primera Division
03.11.2013,Leon de Huanuco,4,,Jose Galvez,2,,Primera Division
02.11.2013,Cajamarca,1,,Cienciano,0,,Primera Division
02.11.2013,Cesar Vallejo,0,,FBC Melgar,2,,Primera Division
02.11.2013,Garcilaso,4,,Union Comercio,0,,Primera Division
01.11.2013,Pacifico,1,,Sport Huancayo,0,,Primera Division
01.11.2013,Ayacucho,3,,U. San Martin,1,,Primera Division
30.10.2013,U. de Deportes,1,,Jose Galvez,0,,Primera Division
27.10.2013,Union Comercio,1,,Alianza Lima,2,,Primera Division
27.10.2013,Garcilaso,2,,Cesar Vallejo,2,,Primera Division
27.10.2013,Sporting Cristal,5,,Pacifico,0,,Primera Division
26.10.2013,U. de Deportes,2,,Cajamarca,1,,Primera Division
26.10.2013,FBC Melgar,4,,Sport Huancayo,4,,Primera Division
26.10.2013,Ayacucho,1,,Leon de Huanuco,1,,Primera Division
26.10.2013,U. San Martin,2,,Juan Aurich,2,,Primera Division
25.10.2013,Jose Galvez,1,,Cienciano,0,,Primera Division
21.10.2013,Pacifico,1,,FBC Melgar,1,,Primera Division
20.10.2013,Alianza Lima,2,,Garcilaso,1,,Primera Division
20.10.2013,Cienciano,1,,U. de Deportes,1,,Primera Division
20.10.2013,Sport Huancayo,2,,Sporting Cristal,1,,Primera Division
20.10.2013,Juan Aurich,3,,Ayacucho,1,,Primera Division
19.10.2013,Cesar Vallejo,0,,Union Comercio,0,,Primera Division
19.10.2013,Leon de Huanuco,2,,U. San Martin,1,,Primera Division
18.10.2013,Cajamarca,1,,Jose Galvez,0,,Primera Division
09.10.2013,Alianza Lima,3,,Pacifico,0,,Primera Division
07.10.2013,Cajamarca,1,,Ayacucho,0,,Primera Division
07.10.2013,Juan Aurich,5,,Leon de Huanuco,0,,Primera Division
07.10.2013,FBC Melgar,0,,Sporting Cristal,0,,Primera Division
06.10.2013,Cesar Vallejo,3,,Alianza Lima,0,,Primera Division
06.10.2013,Cienciano,1,,U. San Martin,0,,Primera Division
06.10.2013,Sport Huancayo,1,,Union Comercio,3,,Primera Division
05.10.2013,Pacifico,2,,Garcilaso,1,,Primera Division
03.10.2013,U. San Martin,0,,U. de Deportes,0,,Primera Division
03.10.2013,Leon de Huanuco,1,,Cajamarca,2,,Primera Division
02.10.2013,Jose Galvez,0,,Juan Aurich,2,,Primera Division
02.10.2013,Sporting Cristal,2,,Cesar Vallejo,0,,Primera Division
02.10.2013,Garcilaso,1,,Sport Huancayo,1,,Primera Division
02.10.2013,Union Comercio,0,,FBC Melgar,2,,Primera Division
01.10.2013,Ayacucho,2,,Cienciano,2,,Primera Division
29.09.2013,Jose Galvez,2,,U. San Martin,2,,Primera Division
29.09.2013,Sport Huancayo,1,,Alianza Lima,1,,Primera Division
29.09.2013,Cienciano,1,,Leon de Huanuco,0,,Primera Division
29.09.2013,Sporting Cristal,0,,Union Comercio,1,,Primera Division
28.09.2013,U. de Deportes,3,,Ayacucho,1,,Primera Division
28.09.2013,FBC Melgar,0,,Garcilaso,0,,Primera Division
27.09.2013,Cajamarca,1,,Juan Aurich,1,,Primera Division
27.09.2013,Pacifico,1,,Cesar Vallejo,2,,Primera Division
25.09.2013,Sporting Cristal,1,,Alianza Lima,0,,Primera Division
25.09.2013,FBC Melgar,1,,Cesar Vallejo,1,,Primera Division
23.09.2013,Cajamarca,3,,U. San Martin,3,,Primera Division
23.09.2013,Juan Aurich,3,,Cienciano,0,,Primera Division
22.09.2013,Alianza Lima,2,,FBC Melgar,0,,Primera Division
22.09.2013,Leon de Huanuco,1,,U. de Deportes,0,,Primera Division
22.09.2013,Garcilaso,2,,Sporting Cristal,1,,Primera Division
22.09.2013,Ayacucho,1,,Jose Galvez,0,,Primera Division
21.09.2013,Cesar Vallejo,0,,Sport Huancayo,0,,Primera Division
20.09.2013,Pacifico,1,,Union Comercio,0,,Primera Division
19.09.2013,U. de Deportes,0,,Juan Aurich,1,,Primera Division
19.09.2013,Jose Galvez,1,,Leon de Huanuco,0,,Primera Division
18.09.2013,Cienciano,2,,Cajamarca,2,,Primera Division
18.09.2013,Union Comercio,1,,Garcilaso,1,,Primera Division
17.09.2013,U. San Martin,3,,Ayacucho,1,,Primera Division
17.09.2013,Sport Huancayo,2,,Pacifico,1,,Primera Division
15.09.2013,Cajamarca,1,,U. de Deportes,2,,Primera Division
15.09.2013,Pacifico,0,,Sporting Cristal,1,,Primera Division
15.09.2013,Cienciano,2,,Jose Galvez,1,,Primera Division
14.09.2013,Alianza Lima,3,,Union Comercio,0,,Primera Division
14.09.2013,Cesar Vallejo,2,,Garcilaso,0,,Primera Division
14.09.2013,Leon de Huanuco,0,,Ayacucho,2,,Primera Division
14.09.2013,Sport Huancayo,1,,FBC Melgar,0,,Primera Division
13.09.2013,Juan Aurich,1,,U. San Martin,0,,Primera Division
01.09.2013,Garcilaso,2,,Alianza Lima,2,,Primera Division
01.09.2013,Ayacucho,2,,Juan Aurich,1,,Primera Division
01.09.2013,Sporting Cristal,1,,Sport Huancayo,0,,Primera Division
31.08.2013,Jose Galvez,2,,Cajamarca,1,,Primera Division
31.08.2013,U. de Deportes,1,,Cienciano,1,,Primera Division
31.08.2013,U. San Martin,1,,Leon de Huanuco,0,,Primera Division
31.08.2013,Union Comercio,2,,Cesar Vallejo,1,,Primera Division
30.08.2013,FBC Melgar,0,,Pacifico,0,,Primera Division
25.08.2013,Ayacucho,3,,Alianza Lima,1,,Primera Division
25.08.2013,Cajamarca,2,,Juan Aurich,1,,Primera Division
25.08.2013,FBC Melgar,2,,Sport Huancayo,0,,Primera Division
25.08.2013,Garcilaso,1,,U. San Martin,0,,Primera Division
25.08.2013,Leon de Huanuco,1,,Union Comercio,0,,Primera Division
25.08.2013,Pacifico,0,,Cienciano,0,,Primera Division
25.08.2013,Sporting Cristal,4,,Cesar Vallejo,2,,Primera Division
25.08.2013,U. de Deportes,5,,Jose Galvez,1,,Primera Division
19.08.2013,Juan Aurich,1,,Ayacucho,1,,Primera Division
18.08.2013,Alianza Lima,2,,Leon de Huanuco,1,,Primera Division
18.08.2013,Cesar Vallejo,1,,Garcilaso,0,,Primera Division
18.08.2013,Jose Galvez,2,,Sporting Cristal,1,,Primera Division
18.08.2013,U. San Martin,1,,FBC Melgar,1,,Primera Division
18.08.2013,Union Comercio,0,,U. de Deportes,1,,Primera Division
18.08.2013,Cienciano,3,,Cajamarca,1,,Primera Division
17.08.2013,Sport Huancayo,3,,Pacifico,0,,Primera Division
11.08.2013,Pacifico,0,,U. de Deportes,1,,Primera Division
11.08.2013,Leon de Huanuco,1,,Cienciano,0,,Primera Division
11.08.2013,Sporting Cristal,2,,Union Comercio,0,,Primera Division
10.08.2013,Alianza Lima,3,,Juan Aurich,1,,Primera Division
10.08.2013,Ayacucho,1,,Sport Huancayo,0,,Primera Division
10.08.2013,Garcilaso,3,,Jose Galvez,1,,Primera Division
10.08.2013,FBC Melgar,2,,Cesar Vallejo,2,,Primera Division
09.08.2013,Cajamarca,2,,U. San Martin,1,,Primera Division
04.08.2013,Cienciano,2,,Alianza Lima,1,,Primera Division
04.08.2013,Cesar Vallejo,2,,Pacifico,0,,Primera Division
03.08.2013,Jose Galvez,1,,FBC Melgar,2,,Primera Division
03.08.2013,U. San Martin,2,,Ayacucho,0,,Primera Division
03.08.2013,U. de Deportes,3,,Sporting Cristal,0,,Primera Division
03.08.2013,Juan Aurich,0,,Leon de Huanuco,2,,Primera Division
03.08.2013,Union Comercio,0,,Garcilaso,1,,Primera Division
02.08.2013,Sport Huancayo,0,,Cajamarca,2,,Primera Division
31.07.2013,Garcilaso,2,,Cienciano,2,,Primera Division
24.07.2013,Garcilaso,3,,Sporting Cristal,0,,Primera Division
22.07.2013,Pacifico,2,,Jose Galvez,1,,Primera Division
21.07.2013,FBC Melgar,2,,U. de Deportes,2,,Primera Division
21.07.2013,Leon de Huanuco,5,,U. San Martin,0,,Primera Division
20.07.2013,Alianza Lima,1,,Sport Huancayo,0,,Primera Division
20.07.2013,Ayacucho,0,,Cesar Vallejo,0,,Primera Division
20.07.2013,Juan Aurich,6,,Cienciano,1,,Primera Division
19.07.2013,Cajamarca,1,,Union Comercio,0,,Primera Division
17.07.2013,Sporting Cristal,2,,Garcilaso,1,,Primera Division
15.07.2013,Union Comercio,2,,Pacifico,1,,Primera Division
14.07.2013,Jose Galvez,0,,Cajamarca,2,,Primera Division
14.07.2013,U. de Deportes,0,,Garcilaso,0,,Primera Division
14.07.2013,U. San Martin,1,,Alianza Lima,0,,Primera Division
14.07.2013,Cesar Vallejo,0,,Leon de Huanuco,0,,Primera Division
14.07.2013,Sporting Cristal,0,,FBC Melgar,0,,Primera Division
13.07.2013,Cienciano,1,,Ayacucho,1,,Primera Division
13.07.2013,Sport Huancayo,2,,Juan Aurich,1,,Primera Division
11.07.2013,Alianza Lima,0,,Cesar Vallejo,1,,Primera Division
11.07.2013,Leon de Huanuco,0,,Jose Galvez,0,,Primera Division
11.07.2013,Juan Aurich,0,,U. San Martin,1,,Primera Division
10.07.2013,Cajamarca,2,,U. de Deportes,1,,Primera Division
10.07.2013,FBC Melgar,0,,Garcilaso,2,,Primera Division
10.07.2013,Ayacucho,4,,Union Comercio,0,,Primera Division
09.07.2013,Pacifico,1,,Sporting Cristal,1,,Primera Division
09.07.2013,Cienciano,0,,Sport Huancayo,1,,Primera Division
07.07.2013,U. de Deportes,1,,Ayacucho,1,,Primera Division
07.07.2013,Jose Galvez,2,,Alianza Lima,2,,Primera Division
07.07.2013,Cesar Vallejo,2,,Juan Aurich,2,,Primera Division
07.07.2013,Union Comercio,1,,FBC Melgar,0,,Primera Division
06.07.2013,Pacifico,1,,Garcilaso,0,,Primera Division
06.07.2013,Sporting Cristal,1,,Cajamarca,1,,Primera Division
06.07.2013,Sport Huancayo,1,,Leon de Huanuco,2,,Primera Division
05.07.2013,U. San Martin,2,,Cienciano,1,,Primera Division
03.07.2013,Garcilaso,2,,U. de Deportes,1,,Primera Division
01.07.2013,Sport Huancayo,1,,U. San Martin,0,,Primera Division
30.06.2013,Leon de Huanuco,2,,U. de Deportes,0,,Primera Division
30.06.2013,Cienciano,2,,Cesar Vallejo,1,,Primera Division
30.06.2013,Pacifico,0,,FBC Melgar,0,,Primera Division
29.06.2013,Alianza Lima,1,,Union Comercio,1,,Primera Division
29.06.2013,Cajamarca,1,,Garcilaso,0,,Primera Division
29.06.2013,Ayacucho,0,,Sporting Cristal,0,,Primera Division
28.06.2013,Juan Aurich,3,,Jose Galvez,1,,Primera Division
24.06.2013,FBC Melgar,0,,Cajamarca,0,,Primera Division
23.06.2013,U. San Martin,3,,Pacifico,1,,Primera Division
23.06.2013,U. de Deportes,1,,Alianza Lima,0,,Primera Division
23.06.2013,Garcilaso,4,,Ayacucho,2,,Primera Division
23.06.2013,Cesar Vallejo,1,,Sport Huancayo,1,,Primera Division
22.06.2013,Jose Galvez,3,,Cienciano,2,,Primera Division
22.06.2013,Sporting Cristal,3,,Leon de Huanuco,1,,Primera Division
22.06.2013,Union Comercio,0,,Juan Aurich,1,,Primera Division
20.06.2013,Ayacucho,2,,FBC Melgar,1,,Primera Division
19.06.2013,Alianza Lima,1,,Sporting Cristal,0,,Primera Division
19.06.2013,U. San Martin,0,,Cesar Vallejo,0,,Primera Division
19.06.2013,Juan Aurich,1,,U. de Deportes,2,,Primera Division
19.06.2013,Leon de Huanuco,1,,Garcilaso,0,,Primera Division
19.06.2013,Sport Huancayo,4,,Jose Galvez,1,,Primera Division
18.06.2013,Cajamarca,1,,Pacifico,1,,Primera Division
18.06.2013,Cienciano,0,,Union Comercio,2,,Primera Division
16.06.2013,Garcilaso,0,,Alianza Lima,0,,Primera Division
16.06.2013,Sporting Cristal,1,,Juan Aurich,0,,Primera Division
15.06.2013,Pacifico,1,,Ayacucho,0,,Primera Division
15.06.2013,Cesar Vallejo,2,,Cajamarca,1,,Primera Division
15.06.2013,Union Comercio,4,,Sport Huancayo,0,,Primera Division
14.06.2013,U. de Deportes,0,,Cienciano,0,,Primera Division
14.06.2013,Jose Galvez,1,,U. San Martin,2,,Primera Division
14.06.2013,FBC Melgar,1,,Leon de Huanuco,1,,Primera Division
10.06.2013,Garcilaso,2,,Cajamarca,0,,Primera Division
